Client_Num,Card_Category,Annual_Fees,Gender,Activation_30_Days,Customer_Acq_Cost,Week_Start_Date,Week_Num,Qtr,current_year,Credit_Limit,Current Week Revenue,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Vol,Avg_Utilization_Ratio,Use Chip,Exp Type,Spending by Category,Interest_Earned,Delinquent_Acc
717252483,Blue,150,Female,0,114,6/18/2023,Week-25,Q2,2023,2796,899730,0,2196,35,0,Swipe ,Fuel,7705253,241.56,0
717255333,Blue,490,Female,1,165,6/18/2023,Week-25,Q2,2023,6921,899730,0,2729,44,0,Swipe ,Food,6808437,709.54,0
717257658,Blue,390,Male,1,42,6/18/2023,Week-25,Q2,2023,9357,899730,1942,7971,84,0.208,Swipe ,Entertainment,7821312,1594.2,0
717260058,Blue,360,Female,1,100,6/18/2023,Week-25,Q2,2023,2322,899730,1284,1573,27,0.553,Swipe ,Entertainment,7821312,314.6,0
717261708,Blue,125,Female,1,54,6/18/2023,Week-25,Q2,2023,13457,899730,1248,1548,41,0.093,Swipe ,Bills,11166448,417.96,0
717262833,Blue,200,Male,1,111,6/18/2023,Week-25,Q2,2023,2964,899730,2043,4345,69,0.689,Swipe ,Fuel,7705253,695.2,0
717265983,Blue,175,Female,1,97,6/18/2023,Week-25,Q2,2023,9908,899730,2066,3749,80,0.209,Swipe ,Grocery,7032033,562.35,0
717267108,Blue,100,Female,0,120,6/18/2023,Week-25,Q2,2023,15755,899730,1410,2061,61,0.089,Swipe ,Entertainment,7821312,144.27,0
717268458,Blue,395,Female,1,129,6/18/2023,Week-25,Q2,2023,3352,899730,1713,1952,50,0.511,Online ,Bills,11166448,527.04,0
717271983,Silver,100,Female,1,76,6/18/2023,Week-25,Q2,2023,34516,899730,1388,3261,64,0.04,Swipe ,Bills,11166448,521.76,0
717273333,Blue,325,Male,1,80,6/18/2023,Week-25,Q2,2023,29219,899730,0,4575,84,0,Swipe ,Entertainment,7821312,366,0
717276708,Blue,390,Female,0,115,6/18/2023,Week-25,Q2,2023,3127,899730,2517,1470,30,0.805,Swipe ,Bills,11166448,396.9,0
717277833,Blue,280,Female,1,104,6/18/2023,Week-25,Q2,2023,2339,899730,2080,2294,45,0.889,Swipe ,Bills,11166448,550.56,0
717278808,Blue,370,Male,0,76,6/18/2023,Week-25,Q2,2023,1788,899730,0,3511,56,0,Swipe ,Bills,11166448,280.88,0
717280158,Blue,300,Female,0,85,6/18/2023,Week-25,Q2,2023,2976,899730,1817,3332,60,0.611,Swipe ,Bills,11166448,266.56,0
717281658,Blue,150,Male,0,114,6/18/2023,Week-25,Q2,2023,6060,899730,1687,3953,65,0.278,Chip ,Food,6808437,395.3,0
717283008,Blue,300,Female,1,95,6/18/2023,Week-25,Q2,2023,7469,899730,1378,15225,108,0.184,Swipe ,Fuel,7705253,3197.25,0
717284133,Blue,490,Male,0,96,6/18/2023,Week-25,Q2,2023,3472,899730,2517,4520,84,0.725,Swipe ,Bills,11166448,1265.6,0
717287883,Blue,125,Female,1,84,6/18/2023,Week-25,Q2,2023,5516,899730,2517,1532,24,0.456,Swipe ,Bills,11166448,245.12,0
717291333,Blue,125,Female,1,74,6/18/2023,Week-25,Q2,2023,16722,899730,0,15110,113,0,Chip ,Grocery,7032033,3626.4,0
717292758,Blue,415,Female,1,118,6/18/2023,Week-25,Q2,2023,6347,899730,0,1161,44,0,Swipe ,Bills,11166448,92.88,0
717295683,Blue,200,Female,0,40,6/18/2023,Week-25,Q2,2023,3460,899730,1881,1546,35,0.544,Swipe ,Bills,11166448,216.44,0
717296808,Blue,460,Female,1,137,6/18/2023,Week-25,Q2,2023,3006,899730,2517,1661,32,0.837,Swipe ,Travel,4999538,465.08,0
717297708,Blue,290,Male,0,93,6/18/2023,Week-25,Q2,2023,2441,899730,1672,4439,74,0.685,Chip ,Grocery,7032033,887.8,0
717299958,Blue,325,Female,1,84,6/18/2023,Week-25,Q2,2023,2453,899730,1534,4185,66,0.625,Chip ,Bills,11166448,585.9,0
717301908,Blue,125,Female,1,66,6/18/2023,Week-25,Q2,2023,3312,899730,1624,1973,55,0.49,Swipe ,Fuel,7705253,572.17,0
717307158,Blue,465,Male,1,108,6/18/2023,Week-25,Q2,2023,1853,899730,1314,5331,79,0.709,Swipe ,Bills,11166448,746.34,0
717308433,Blue,415,Female,0,76,6/18/2023,Week-25,Q2,2023,1960,899730,0,2253,39,0,Chip ,Travel,4999538,315.42,0
717310458,Blue,325,Female,1,74,6/18/2023,Week-25,Q2,2023,5780,899730,938,2960,65,0.162,Swipe ,Food,6808437,562.4,0
717316008,Blue,340,Female,1,118,6/18/2023,Week-25,Q2,2023,3782,899730,0,14977,117,0,Chip ,Entertainment,7821312,2246.55,0
717321783,Blue,280,Female,0,64,6/18/2023,Week-25,Q2,2023,10344,899730,1274,1617,47,0.123,Swipe ,Bills,11166448,97.02,0
717322833,Blue,415,Female,1,136,6/18/2023,Week-25,Q2,2023,10604,899730,1988,1578,30,0.187,Swipe ,Bills,11166448,142.02,0
717324183,Silver,390,Male,1,91,6/18/2023,Week-25,Q2,2023,14305,899730,1288,14769,119,0.09,Chip ,Travel,4999538,3987.63,0
717325158,Blue,300,Male,0,69,6/18/2023,Week-25,Q2,2023,1438,899730,883,4474,63,0.614,Online ,Bills,11166448,1297.46,0
717327783,Blue,200,Female,1,119,6/18/2023,Week-25,Q2,2023,9959,899730,1476,2760,44,0.148,Online ,Fuel,7705253,717.6,0
717331758,Blue,200,Male,0,84,6/18/2023,Week-25,Q2,2023,34516,899730,2517,4228,83,0.073,Swipe ,Grocery,7032033,549.64,0
717332733,Silver,250,Female,0,112,6/18/2023,Week-25,Q2,2023,34516,899730,0,2851,80,0,Swipe ,Grocery,7032033,513.18,0
717334233,Blue,280,Male,1,111,6/18/2023,Week-25,Q2,2023,9525,899730,2517,4804,79,0.264,Swipe ,Fuel,7705253,1008.84,0
717336408,Blue,300,Female,1,100,6/18/2023,Week-25,Q2,2023,1952,899730,1411,2452,44,0.723,Chip ,Fuel,7705253,686.56,0
717338733,Blue,360,Female,1,82,6/18/2023,Week-25,Q2,2023,6012,899730,0,2801,72,0,Swipe ,Bills,11166448,476.17,0
717340608,Gold,100,Male,1,110,6/18/2023,Week-25,Q2,2023,34516,899730,1873,7703,104,0.054,Swipe ,Entertainment,7821312,539.21,0
717343833,Blue,480,Male,0,75,6/18/2023,Week-25,Q2,2023,3127,899730,2094,4518,86,0.67,Swipe ,Bills,11166448,948.78,0
717346833,Blue,95,Female,0,119,6/18/2023,Week-25,Q2,2023,1621,899730,0,3764,76,0,Swipe ,Food,6808437,263.48,0
717348258,Blue,285,Female,1,104,6/18/2023,Week-25,Q2,2023,4459,899730,1899,2502,48,0.426,Swipe ,Entertainment,7821312,225.18,0
717353433,Blue,110,Male,1,66,6/18/2023,Week-25,Q2,2023,21498,899730,1542,13015,104,0.072,Swipe ,Fuel,7705253,3123.6,0
717354558,Blue,415,Female,0,74,6/18/2023,Week-25,Q2,2023,3106,899730,1120,683,17,0.361,Swipe ,Bills,11166448,81.96,0
717355533,Blue,395,Male,0,58,6/18/2023,Week-25,Q2,2023,34516,899730,1307,13759,120,0.038,Chip ,Fuel,7705253,825.54,0
717358158,Blue,465,Female,0,106,6/18/2023,Week-25,Q2,2023,5489,899730,1189,3215,64,0.217,Swipe ,Grocery,7032033,803.75,0
717359208,Blue,175,Female,1,157,6/18/2023,Week-25,Q2,2023,4945,899730,1779,4037,72,0.36,Swipe ,Grocery,7032033,1009.25,0
717364458,Blue,190,Female,0,70,6/18/2023,Week-25,Q2,2023,4331,899730,1445,2053,33,0.334,Swipe ,Bills,11166448,225.83,0
717365958,Blue,250,Male,0,129,6/18/2023,Week-25,Q2,2023,1438,899730,0,4765,71,0,Swipe ,Food,6808437,1143.6,0
717368208,Blue,350,Female,1,113,6/18/2023,Week-25,Q2,2023,26723,899730,0,2138,43,0,Chip ,Grocery,7032033,427.6,0
717370533,Blue,385,Male,1,68,6/18/2023,Week-25,Q2,2023,34516,899730,2088,6453,89,0.06,Swipe ,Bills,11166448,774.36,0
717371583,Blue,250,Female,0,72,6/18/2023,Week-25,Q2,2023,1883,899730,400,1954,45,0.212,Online ,Fuel,7705253,214.94,0
717374358,Blue,415,Female,1,84,6/18/2023,Week-25,Q2,2023,3637,899730,1998,2161,56,0.549,Swipe ,Bills,11166448,410.59,0
717376758,Blue,425,Male,0,82,6/18/2023,Week-25,Q2,2023,2238,899730,1324,4108,72,0.592,Chip ,Fuel,7705253,534.04,0
717380133,Blue,200,Female,1,83,6/18/2023,Week-25,Q2,2023,3305,899730,1909,4218,72,0.578,Swipe ,Grocery,7032033,590.52,0
717381183,Blue,245,Male,1,107,6/18/2023,Week-25,Q2,2023,1674,899730,752,4513,57,0.449,Swipe ,Entertainment,7821312,1083.12,0
717382608,Silver,470,Male,1,79,6/18/2023,Week-25,Q2,2023,26692,899730,2517,8780,86,0.094,Swipe ,Food,6808437,1668.2,0
717384183,Blue,450,Male,0,56,6/18/2023,Week-25,Q2,2023,2669,899730,2048,4863,79,0.767,Swipe ,Food,6808437,1069.86,0
717385083,Blue,125,Male,0,93,6/18/2023,Week-25,Q2,2023,4916,899730,1122,4813,87,0.228,Swipe ,Food,6808437,481.3,0
717385983,Blue,300,Female,0,103,6/18/2023,Week-25,Q2,2023,2490,899730,0,1645,30,0,Swipe ,Entertainment,7821312,164.5,0
717387933,Blue,295,Female,1,101,6/18/2023,Week-25,Q2,2023,2976,899730,2257,3837,57,0.758,Chip ,Grocery,7032033,575.55,0
717389433,Silver,300,Female,0,106,6/18/2023,Week-25,Q2,2023,33371,899730,0,3638,67,0,Chip ,Fuel,7705253,873.12,0
717390408,Blue,420,Male,0,77,6/18/2023,Week-25,Q2,2023,4167,899730,0,7590,87,0,Chip ,Food,6808437,1593.9,0
717392358,Blue,110,Female,1,91,6/18/2023,Week-25,Q2,2023,23412,899730,1078,1786,50,0.046,Swipe ,Bills,11166448,321.48,0
717395733,Blue,300,Male,1,86,6/18/2023,Week-25,Q2,2023,4142,899730,688,4512,81,0.166,Swipe ,Entertainment,7821312,451.2,0
717397983,Blue,125,Male,1,113,6/18/2023,Week-25,Q2,2023,23402,899730,958,7570,98,0.041,Swipe ,Bills,11166448,1589.7,1
717399183,Blue,245,Female,1,81,6/18/2023,Week-25,Q2,2023,8058,899730,1176,2774,52,0.146,Swipe ,Fuel,7705253,360.62,1
717400533,Blue,95,Male,1,77,6/18/2023,Week-25,Q2,2023,2704,899730,789,4839,92,0.292,Chip ,Food,6808437,580.68,1
717401883,Blue,270,Female,1,125,6/18/2023,Week-25,Q2,2023,6985,899730,1130,1694,44,0.162,Swipe ,Bills,11166448,338.8,1
717403158,Blue,300,Male,1,117,6/18/2023,Week-25,Q2,2023,9634,899730,2076,14218,102,0.215,Swipe ,Grocery,7032033,2843.6,1
717405408,Blue,375,Female,1,94,6/18/2023,Week-25,Q2,2023,3934,899730,1911,4143,82,0.486,Swipe ,Fuel,7705253,828.6,1
717406983,Blue,195,Male,1,67,6/18/2023,Week-25,Q2,2023,5281,899730,0,8395,62,0,Chip ,Travel,4999538,1175.3,0
717409533,Blue,290,Female,1,94,6/18/2023,Week-25,Q2,2023,1821,899730,1486,2824,43,0.816,Swipe ,Food,6808437,593.04,0
717410508,Silver,200,Female,1,105,6/18/2023,Week-25,Q2,2023,25856,899730,1281,3303,70,0.05,Chip ,Bills,11166448,495.45,0
717411483,Blue,150,Female,1,94,6/18/2023,Week-25,Q2,2023,34173,899730,1194,3731,69,0.035,Swipe ,Entertainment,7821312,1081.99,0
717412608,Blue,295,Female,0,75,6/18/2023,Week-25,Q2,2023,7225,899730,0,738,16,0,Swipe ,Travel,4999538,147.6,0
717413658,Blue,370,Female,0,115,6/18/2023,Week-25,Q2,2023,1539,899730,989,1987,47,0.643,Swipe ,Bills,11166448,317.92,0
717414933,Blue,320,Female,1,84,6/18/2023,Week-25,Q2,2023,2918,899730,2049,3818,61,0.702,Chip ,Bills,11166448,305.44,0
717418158,Blue,460,Female,1,51,6/18/2023,Week-25,Q2,2023,34516,899730,1839,1230,34,0.053,Swipe ,Fuel,7705253,98.4,0
717420333,Blue,425,Female,0,95,6/18/2023,Week-25,Q2,2023,7349,899730,2517,2701,60,0.342,Swipe ,Entertainment,7821312,540.2,0
717424458,Blue,100,Female,1,77,6/18/2023,Week-25,Q2,2023,2293,899730,1823,1166,22,0.795,Swipe ,Bills,11166448,291.5,0
717427983,Silver,425,Female,1,79,6/18/2023,Week-25,Q2,2023,11176,899730,2422,2682,64,0.217,Swipe ,Entertainment,7821312,643.68,0
717429258,Blue,125,Female,1,110,6/18/2023,Week-25,Q2,2023,1644,899730,500,2450,45,0.304,Swipe ,Bills,11166448,588,0
717432933,Blue,95,Male,0,78,6/18/2023,Week-25,Q2,2023,3167,899730,1387,4587,76,0.438,Swipe ,Grocery,7032033,1284.36,0
717437058,Silver,410,Female,0,41,6/18/2023,Week-25,Q2,2023,26437,899730,681,2167,57,0.026,Swipe ,Entertainment,7821312,541.75,0
717439983,Blue,385,Male,1,148,6/18/2023,Week-25,Q2,2023,14774,899730,2517,8293,63,0.17,Swipe ,Grocery,7032033,1575.67,0
717442758,Blue,245,Male,1,105,6/18/2023,Week-25,Q2,2023,8346,899730,1452,4141,79,0.174,Swipe ,Entertainment,7821312,331.28,0
717443658,Blue,200,Male,1,113,6/18/2023,Week-25,Q2,2023,1920,899730,0,4715,81,0,Chip ,Food,6808437,943,0
717444558,Blue,350,Male,1,46,6/18/2023,Week-25,Q2,2023,2623,899730,1714,5237,76,0.653,Chip ,Food,6808437,680.81,0
717446208,Blue,460,Male,0,97,6/18/2023,Week-25,Q2,2023,3749,899730,1980,5083,69,0.528,Swipe ,Grocery,7032033,660.79,0
717448383,Blue,495,Male,1,103,6/18/2023,Week-25,Q2,2023,4428,899730,0,2331,36,0,Chip ,Fuel,7705253,372.96,0
717450633,Blue,325,Female,1,143,6/18/2023,Week-25,Q2,2023,1659,899730,1544,1920,39,0.931,Chip ,Bills,11166448,326.4,0
717451833,Blue,405,Male,1,111,6/18/2023,Week-25,Q2,2023,20356,899730,2517,4547,67,0.124,Swipe ,Bills,11166448,1045.81,0
717457008,Blue,175,Male,0,73,6/18/2023,Week-25,Q2,2023,9267,899730,0,7991,90,0,Chip ,Entertainment,7821312,2157.57,0
717461283,Blue,425,Female,0,94,6/18/2023,Week-25,Q2,2023,2214,899730,570,2066,45,0.257,Online ,Entertainment,7821312,495.84,0
717463608,Blue,200,Male,1,112,6/18/2023,Week-25,Q2,2023,2346,899730,1407,4116,79,0.6,Chip ,Fuel,7705253,1111.32,0
717464958,Silver,300,Female,1,94,6/18/2023,Week-25,Q2,2023,10858,899730,0,14475,111,0,Chip ,Food,6808437,3329.25,0
717466158,Blue,495,Male,1,110,6/18/2023,Week-25,Q2,2023,4176,899730,1248,4889,62,0.299,Swipe ,Bills,11166448,880.02,0
717469158,Blue,400,Female,0,94,6/18/2023,Week-25,Q2,2023,18578,899730,1385,1606,54,0.075,Swipe ,Bills,11166448,128.48,0
717471933,Blue,410,Male,1,106,6/18/2023,Week-25,Q2,2023,5800,899730,1434,8202,89,0.247,Swipe ,Entertainment,7821312,1230.3,0
717472833,Blue,150,Male,1,120,6/18/2023,Week-25,Q2,2023,7260,899730,713,4253,73,0.098,Swipe ,Entertainment,7821312,340.24,0
717477783,Silver,295,Female,1,170,6/18/2023,Week-25,Q2,2023,10195,899730,2389,1563,36,0.234,Chip ,Bills,11166448,437.64,0
717478983,Blue,125,Female,1,101,6/18/2023,Week-25,Q2,2023,2853,899730,1961,2697,68,0.687,Swipe ,Entertainment,7821312,323.64,0
717480783,Blue,95,Male,0,134,6/18/2023,Week-25,Q2,2023,9680,899730,2101,15152,100,0.217,Chip ,Fuel,7705253,2121.28,0
717482658,Silver,250,Male,1,133,6/18/2023,Week-25,Q2,2023,18022,899730,0,14485,106,0,Chip ,Travel,4999538,1013.95,0
717483558,Blue,175,Female,1,85,6/25/2023,Week-26,Q2,2023,19156,882894,1353,3547,61,0.071,Chip ,Bills,11166448,496.58,0
717487983,Blue,175,Female,1,81,6/25/2023,Week-26,Q2,2023,19435,882894,2120,2062,55,0.109,Swipe ,Entertainment,7821312,268.06,0
717489033,Blue,280,Female,1,84,6/25/2023,Week-26,Q2,2023,1438,882894,0,2641,40,0,Swipe ,Entertainment,7821312,343.33,0
717490008,Blue,430,Female,1,96,6/25/2023,Week-26,Q2,2023,19188,882894,1622,4282,52,0.085,Chip ,Grocery,7032033,342.56,0
717491058,Blue,320,Male,1,118,6/25/2023,Week-26,Q2,2023,20803,882894,1747,4012,60,0.084,Chip ,Bills,11166448,722.16,0
717494358,Silver,450,Female,0,80,6/25/2023,Week-26,Q2,2023,4299,882894,1334,15068,123,0.31,Chip ,Travel,4999538,1958.84,0
717495258,Blue,355,Female,0,106,6/25/2023,Week-26,Q2,2023,9131,882894,916,1893,36,0.1,Swipe ,Entertainment,7821312,492.18,0
717499083,Blue,175,Female,0,135,6/25/2023,Week-26,Q2,2023,17236,882894,0,3013,78,0,Swipe ,Bills,11166448,271.17,0
717500133,Blue,295,Female,0,73,6/25/2023,Week-26,Q2,2023,10374,882894,599,4240,63,0.058,Swipe ,Bills,11166448,848,0
717502083,Blue,270,Female,1,76,6/25/2023,Week-26,Q2,2023,6314,882894,0,2718,44,0,Swipe ,Grocery,7032033,706.68,0
717504258,Blue,425,Male,1,102,6/25/2023,Week-26,Q2,2023,3735,882894,1199,1573,35,0.321,Swipe ,Entertainment,7821312,330.33,0
717511533,Blue,490,Female,1,87,6/25/2023,Week-26,Q2,2023,1707,882894,1191,2950,87,0.698,Swipe ,Entertainment,7821312,531,0
717513933,Blue,350,Male,0,83,6/25/2023,Week-26,Q2,2023,14938,882894,0,7385,90,0,Swipe ,Bills,11166448,1624.7,0
717516333,Blue,200,Male,1,102,6/25/2023,Week-26,Q2,2023,14713,882894,905,4125,82,0.062,Swipe ,Food,6808437,495,0
717517758,Blue,445,Female,1,43,6/25/2023,Week-26,Q2,2023,2278,882894,845,2307,45,0.371,Swipe ,Bills,11166448,599.82,0
717518733,Blue,385,Male,0,151,6/25/2023,Week-26,Q2,2023,9463,882894,764,7106,61,0.081,Swipe ,Entertainment,7821312,852.72,0
717521508,Gold,450,Male,1,130,6/25/2023,Week-26,Q2,2023,34516,882894,2098,6932,87,0.061,Swipe ,Food,6808437,1317.08,0
717524433,Blue,245,Male,1,89,6/25/2023,Week-26,Q2,2023,1438,882894,0,4700,92,0,Swipe ,Entertainment,7821312,705,0
717529233,Blue,495,Male,0,120,6/25/2023,Week-26,Q2,2023,3319,882894,0,4840,44,0,Swipe ,Bills,11166448,1403.6,0
717531483,Blue,355,Male,0,100,6/25/2023,Week-26,Q2,2023,3433,882894,964,4444,87,0.281,Chip ,Entertainment,7821312,666.6,0
717534108,Blue,125,Male,0,105,6/25/2023,Week-26,Q2,2023,2405,882894,1410,4421,79,0.586,Chip ,Fuel,7705253,1105.25,0
717535083,Blue,245,Male,1,67,6/25/2023,Week-26,Q2,2023,5207,882894,1121,7153,84,0.215,Swipe ,Grocery,7032033,715.3,0
717538683,Blue,125,Female,1,77,6/25/2023,Week-26,Q2,2023,22906,882894,1132,3204,64,0.049,Swipe ,Entertainment,7821312,736.92,0
717539808,Blue,275,Female,0,80,6/25/2023,Week-26,Q2,2023,9930,882894,0,1276,21,0,Swipe ,Travel,4999538,319,0
717541308,Blue,125,Male,1,120,6/25/2023,Week-26,Q2,2023,2602,882894,1441,4838,85,0.554,Swipe ,Food,6808437,387.04,0
717545808,Blue,350,Male,1,99,6/25/2023,Week-26,Q2,2023,2900,882894,1987,4549,70,0.685,Swipe ,Fuel,7705253,454.9,0
717547383,Blue,250,Female,1,103,6/25/2023,Week-26,Q2,2023,2890,882894,1392,4233,77,0.482,Swipe ,Grocery,7032033,719.61,0
717548358,Blue,175,Female,0,67,6/25/2023,Week-26,Q2,2023,2580,882894,2265,1665,57,0.878,Swipe ,Bills,11166448,183.15,0
717549408,Blue,340,Female,1,100,6/25/2023,Week-26,Q2,2023,20485,882894,0,3024,51,0,Chip ,Entertainment,7821312,241.92,0
717551358,Blue,100,Female,0,87,6/25/2023,Week-26,Q2,2023,3556,882894,2517,2279,56,0.708,Swipe ,Bills,11166448,227.9,0
717553683,Blue,445,Male,1,67,6/25/2023,Week-26,Q2,2023,3040,882894,2517,4608,61,0.828,Swipe ,Food,6808437,552.96,0
717556758,Blue,200,Female,0,149,6/25/2023,Week-26,Q2,2023,3029,882894,2267,14934,113,0.748,Swipe ,Food,6808437,1941.42,0
717559533,Silver,275,Male,0,113,6/25/2023,Week-26,Q2,2023,34516,882894,1161,8212,100,0.034,Swipe ,Bills,11166448,2135.12,0
717561108,Blue,430,Female,1,42,6/25/2023,Week-26,Q2,2023,34516,882894,549,1629,32,0.016,Swipe ,Bills,11166448,358.38,0
717565233,Blue,190,Male,0,104,6/25/2023,Week-26,Q2,2023,31346,882894,1318,13303,92,0.042,Swipe ,Bills,11166448,2926.66,0
717567333,Blue,325,Female,0,75,6/25/2023,Week-26,Q2,2023,3991,882894,1982,1661,35,0.497,Swipe ,Entertainment,7821312,398.64,0
717568308,Blue,400,Male,1,103,6/25/2023,Week-26,Q2,2023,6018,882894,0,4355,78,0,Swipe ,Bills,11166448,1262.95,0
717569283,Blue,200,Male,1,117,6/25/2023,Week-26,Q2,2023,8896,882894,1338,4252,70,0.15,Swipe ,Bills,11166448,722.84,0
717570258,Blue,125,Male,0,73,6/25/2023,Week-26,Q2,2023,2206,882894,1722,4455,67,0.781,Swipe ,Entertainment,7821312,1247.4,0
717571683,Gold,150,Male,0,78,6/25/2023,Week-26,Q2,2023,23981,882894,0,4536,61,0,Swipe ,Food,6808437,997.92,0
717574683,Blue,420,Male,0,145,6/25/2023,Week-26,Q2,2023,2192,882894,1146,4756,85,0.523,Swipe ,Grocery,7032033,428.04,0
717575958,Blue,435,Female,1,105,6/25/2023,Week-26,Q2,2023,1694,882894,479,2349,42,0.283,Chip ,Entertainment,7821312,610.74,0
717578358,Blue,175,Female,1,153,6/25/2023,Week-26,Q2,2023,8162,882894,1704,4334,80,0.209,Chip ,Travel,4999538,736.78,0
717579258,Blue,275,Male,0,102,6/25/2023,Week-26,Q2,2023,6893,882894,1462,4782,50,0.212,Swipe ,Bills,11166448,1243.32,0
717580458,Blue,500,Male,1,109,6/25/2023,Week-26,Q2,2023,19333,882894,0,7847,63,0,Swipe ,Bills,11166448,1961.75,0
717581658,Blue,225,Female,0,63,6/25/2023,Week-26,Q2,2023,2461,882894,1586,1729,35,0.644,Swipe ,Fuel,7705253,466.83,0
717582558,Blue,320,Female,0,119,6/25/2023,Week-26,Q2,2023,34516,882894,1185,3874,72,0.034,Swipe ,Fuel,7705253,697.32,0
717583908,Blue,125,Male,0,100,6/25/2023,Week-26,Q2,2023,15030,882894,1395,7603,81,0.093,Swipe ,Bills,11166448,1748.69,0
717585858,Blue,190,Female,1,86,6/25/2023,Week-26,Q2,2023,16915,882894,1679,2795,55,0.099,Swipe ,Travel,4999538,503.1,0
717591483,Blue,420,Female,1,70,6/25/2023,Week-26,Q2,2023,3416,882894,2044,1924,48,0.598,Swipe ,Entertainment,7821312,538.72,0
717592758,Blue,430,Female,0,87,6/25/2023,Week-26,Q2,2023,1606,882894,1578,2418,44,0.983,Chip ,Entertainment,7821312,507.78,0
717595908,Blue,270,Female,1,113,6/25/2023,Week-26,Q2,2023,9453,882894,2188,1688,45,0.231,Swipe ,Grocery,7032033,354.48,0
717596883,Blue,335,Male,1,113,6/25/2023,Week-26,Q2,2023,5530,882894,1233,5270,78,0.223,Swipe ,Bills,11166448,1317.5,0
717599283,Blue,275,Female,0,48,6/25/2023,Week-26,Q2,2023,5335,882894,1206,1844,49,0.226,Swipe ,Food,6808437,424.12,0
717600483,Blue,380,Male,1,99,6/25/2023,Week-26,Q2,2023,23223,882894,628,7358,87,0.027,Swipe ,Bills,11166448,735.8,0
717602733,Blue,325,Male,1,107,6/25/2023,Week-26,Q2,2023,1842,882894,0,4165,67,0,Swipe ,Grocery,7032033,291.55,0
717603858,Blue,295,Female,0,100,6/25/2023,Week-26,Q2,2023,5608,882894,1775,4325,77,0.317,Online ,Food,6808437,951.5,0
717609633,Blue,450,Male,0,101,6/25/2023,Week-26,Q2,2023,12725,882894,1759,4139,58,0.138,Swipe ,Entertainment,7821312,1034.75,0
717613233,Silver,300,Female,1,78,6/25/2023,Week-26,Q2,2023,25907,882894,745,2058,56,0.029,Swipe ,Fuel,7705253,576.24,0
717621333,Blue,125,Male,1,83,6/25/2023,Week-26,Q2,2023,2680,882894,1871,4592,78,0.698,Chip ,Bills,11166448,780.64,0
717622308,Blue,495,Male,0,101,6/25/2023,Week-26,Q2,2023,2074,882894,1688,4232,75,0.814,Swipe ,Bills,11166448,1100.32,0
717623583,Blue,200,Female,0,152,6/25/2023,Week-26,Q2,2023,3444,882894,2441,2668,51,0.709,Swipe ,Entertainment,7821312,480.24,0
717624708,Blue,150,Female,0,112,6/25/2023,Week-26,Q2,2023,1438,882894,0,2589,49,0,Swipe ,Grocery,7032033,569.58,0
717626508,Blue,200,Male,1,89,6/25/2023,Week-26,Q2,2023,1699,882894,0,5495,87,0,Chip ,Entertainment,7821312,1208.9,0
717627333,Blue,330,Female,0,79,6/25/2023,Week-26,Q2,2023,2127,882894,1995,1363,37,0.938,Swipe ,Grocery,7032033,231.71,0
717628608,Blue,465,Female,0,106,6/25/2023,Week-26,Q2,2023,2576,882894,1640,2568,34,0.637,Swipe ,Bills,11166448,154.08,0
717631008,Blue,380,Female,1,107,6/25/2023,Week-26,Q2,2023,24296,882894,0,1886,48,0,Swipe ,Bills,11166448,490.36,0
717631908,Blue,300,Male,0,81,6/25/2023,Week-26,Q2,2023,4390,882894,0,8454,69,0,Chip ,Bills,11166448,1014.48,0
717636933,Blue,480,Male,0,90,6/25/2023,Week-26,Q2,2023,4365,882894,0,3542,57,0,Swipe ,Grocery,7032033,920.92,0
717637908,Blue,285,Male,1,93,6/25/2023,Week-26,Q2,2023,1924,882894,971,4951,96,0.505,Swipe ,Food,6808437,1089.22,0
717640083,Blue,125,Female,1,94,6/25/2023,Week-26,Q2,2023,6705,882894,0,731,18,0,Online ,Bills,11166448,80.41,0
717642633,Platinum,250,Male,1,96,6/25/2023,Week-26,Q2,2023,3750,882894,1801,17995,116,0.48,Chip ,Food,6808437,3778.95,0
717643608,Blue,485,Female,0,115,6/25/2023,Week-26,Q2,2023,26443,882894,1601,1593,36,0.061,Swipe ,Bills,11166448,414.18,0
717646008,Blue,250,Male,0,117,6/25/2023,Week-26,Q2,2023,5686,882894,0,4338,67,0,Chip ,Bills,11166448,780.84,0
717646983,Blue,395,Female,1,76,6/25/2023,Week-26,Q2,2023,3214,882894,424,2720,53,0.132,Chip ,Food,6808437,190.4,0
717648783,Blue,470,Female,1,66,6/25/2023,Week-26,Q2,2023,6922,882894,1704,1449,28,0.246,Swipe ,Entertainment,7821312,173.88,0
717650133,Blue,365,Female,0,83,6/25/2023,Week-26,Q2,2023,4821,882894,1426,3571,58,0.296,Swipe ,Grocery,7032033,678.49,0
717651333,Blue,405,Male,0,83,6/25/2023,Week-26,Q2,2023,1745,882894,1168,4562,67,0.669,Swipe ,Bills,11166448,273.72,0
717655458,Silver,125,Male,1,73,6/25/2023,Week-26,Q2,2023,16903,882894,1507,3819,61,0.089,Swipe ,Entertainment,7821312,343.71,0
717656433,Blue,485,Male,1,71,6/25/2023,Week-26,Q2,2023,2167,882894,988,7199,83,0.456,Swipe ,Food,6808437,1151.84,0
