Client_Num,Customer_Age,Age_Group,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Income Group,Cust_Satisfaction_Score,Cust Satisfaction Score
717640083,46,46-60,Female,3,Uneducated,Single,CA,91750,yes,no,no,cellular,Selfemployeed,1250,Low,2,Neutral
717642633,54,46-60,Male,3,Graduate,Single,NY,91750,no,no,no,cellular,Businessman,239676,High,1,Unsatisfied
717643608,45,36-45,Female,2,Graduate,Single,FL,91750,no,no,no,unknown,Selfemployeed,14975,Low,2,Neutral
717646008,58,46-60,Male,4,High School,Married,CA,91750,yes,yes,no,cellular,Blue-collar,58187,Medium,3,Satisfied
717646983,56,46-60,Female,2,Graduate,Single,PA,91750,yes,yes,no,unknown,Govt,31815,Medium,3,Satisfied
717648783,49,46-60,Female,2,High School,Married,NY,91750,no,yes,no,unknown,Selfemployeed,14287,Low,3,Satisfied
717650133,51,46-60,Female,2,Graduate,Single,CA,91750,no,no,yes,cellular,White-collar,38961,Medium,3,Satisfied
717651333,55,46-60,Male,2,High School,Married,NY,91750,no,no,no,cellular,Govt,68743,Medium,3,Satisfied
717655458,37,36-45,Male,3,Graduate,Single,FL,91750,yes,no,no,cellular,White-collar,42776,Medium,3,Satisfied
717656433,49,46-60,Male,4,High School,Married,TX,91750,yes,yes,no,cellular,Govt,102173,High,3,Satisfied
717657333,49,46-60,Male,2,Unknown,Single,FL,91750,no,yes,no,telephone,Retirees,78176,High,3,Satisfied
717658758,42,36-45,Male,4,Graduate,Married,NJ,91750,yes,no,no,unknown,Selfemployeed,109408,High,3,Satisfied
717659883,55,46-60,Female,5,Unknown,Single,FL,91750,yes,no,no,cellular,Govt,38544,Medium,3,Satisfied
717661908,43,36-45,Female,0,Graduate,Married,FL,91750,no,yes,no,cellular,Govt,31428,Medium,3,Satisfied
717663033,35,26-35,Male,4,Graduate,Married,NY,91750,no,yes,no,cellular,Businessman,234318,High,3,Satisfied
717664008,53,46-60,Female,1,Graduate,Married,TX,91750,yes,no,yes,telephone,Selfemployeed,1250,Low,1,Unsatisfied
717666783,37,36-45,Female,2,Graduate,Single,FL,91750,no,yes,no,unknown,Blue-collar,26146,Low,1,Unsatisfied
717667833,40,36-45,Female,3,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,17583,Low,1,Unsatisfied
717669483,49,46-60,Female,4,Unknown,Single,CA,91750,no,no,no,cellular,Selfemployeed,14975,Low,1,Unsatisfied
717670758,62,60+,Female,0,Graduate,Married,FL,91750,no,yes,no,telephone,Selfemployeed,29154,Low,3,Satisfied
717678408,44,36-45,Female,3,Graduate,Married,NY,91750,yes,yes,no,cellular,Govt,21075,Low,3,Satisfied
717682233,40,36-45,Male,3,Graduate,Single,NY,91750,no,yes,no,unknown,Businessman,108872,High,1,Unsatisfied
717683583,48,46-60,Female,4,Post-Graduate,Unknown,TX,91750,no,no,no,unknown,Blue-collar,13021,Low,3,Satisfied
717684858,38,36-45,Male,2,Graduate,Married,FL,91750,no,no,no,unknown,White-collar,89602,High,3,Satisfied
717688233,48,46-60,Male,3,Graduate,Single,CA,91750,no,yes,no,cellular,White-collar,77200,High,2,Neutral
717695058,33,26-35,Male,2,Unknown,Married,TX,91750,yes,yes,no,cellular,Retirees,77246,High,1,Unsatisfied
717696333,42,36-45,Male,4,Uneducated,Unknown,NY,91750,no,no,no,cellular,Govt,99286,High,3,Satisfied
717699408,43,36-45,Male,5,Graduate,Single,TX,91750,yes,yes,no,cellular,Businessman,83311,High,3,Satisfied
717701733,50,46-60,Female,3,High School,Married,TX,91750,no,yes,yes,unknown,Selfemployeed,14975,Low,3,Satisfied
717704433,48,46-60,Male,4,Uneducated,Single,NJ,91750,no,no,no,cellular,Blue-collar,57328,Medium,1,Unsatisfied
717705858,47,46-60,Female,4,High School,Married,NY,91750,no,no,no,cellular,Retirees,29234,Low,1,Unsatisfied
717707133,39,36-45,Female,1,High School,Single,FL,91750,no,no,no,unknown,Retirees,23153,Low,2,Neutral
717708783,52,46-60,Female,2,Graduate,Single,FL,91750,no,no,no,cellular,Blue-collar,56991,Medium,3,Satisfied
717711108,40,36-45,Female,3,Unknown,Married,FL,91750,yes,yes,no,cellular,Businessman,172287,High,3,Satisfied
717713283,45,36-45,Female,3,Graduate,Single,CA,91750,no,no,yes,cellular,Selfemployeed,14975,Low,1,Unsatisfied
717714633,45,36-45,Female,3,Graduate,Unknown,NY,91750,no,yes,no,unknown,Businessman,208775,High,2,Neutral
717720108,44,36-45,Female,1,Uneducated,Unknown,MI,91750,yes,no,no,unknown,White-collar,35827,Medium,3,Satisfied
717721458,49,46-60,Female,4,High School,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,29693,Low,3,Satisfied
717722958,45,36-45,Male,1,Graduate,Single,NY,91750,yes,no,no,cellular,Blue-collar,56194,Medium,2,Neutral
717724233,52,46-60,Female,3,High School,Single,CA,90250,no,no,no,cellular,Businessman,236409,High,1,Unsatisfied
717725433,48,46-60,Female,3,Post-Graduate,Married,TX,91750,no,yes,yes,unknown,Blue-collar,24374,Low,2,Neutral
717727308,56,46-60,Male,1,Graduate,Single,FL,91750,yes,yes,no,cellular,White-collar,76311,High,3,Satisfied
717728808,38,36-45,Female,3,Graduate,Married,CA,91750,yes,yes,yes,unknown,Selfemployeed,13532,Low,3,Satisfied
717730533,54,46-60,Female,2,High School,Married,NY,91750,no,yes,no,cellular,Blue-collar,31256,Medium,3,Satisfied
717733158,41,36-45,Male,2,Unknown,Single,TX,91750,no,no,no,unknown,Selfemployeed,53347,Medium,3,Satisfied
717740658,42,36-45,Male,4,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,51304,Medium,1,Unsatisfied
717742908,54,46-60,Male,3,High School,Married,FL,91750,yes,yes,no,unknown,Selfemployeed,66692,Medium,3,Satisfied
717748608,48,46-60,Female,3,Uneducated,Married,CA,91750,no,no,no,unknown,Retirees,24247,Low,2,Neutral
717750858,36,36-45,Female,4,Graduate,Married,TX,91750,no,no,no,cellular,Blue-collar,41820,Medium,2,Neutral
717755058,50,46-60,Male,0,High School,Single,NY,91750,no,no,no,cellular,Blue-collar,50149,Medium,3,Satisfied
717756258,53,46-60,Male,4,Uneducated,Single,NJ,91750,no,yes,no,unknown,Selfemployeed,107595,High,3,Satisfied
717757608,48,46-60,Male,5,Graduate,Married,CA,91750,yes,no,no,cellular,Govt,117452,High,1,Unsatisfied
717758583,46,46-60,Female,4,Graduate,Married,TX,91750,no,no,no,cellular,Selfemployeed,14841,Low,3,Satisfied
717759783,50,46-60,Male,4,Unknown,Married,FL,91750,no,no,no,cellular,Selfemployeed,97681,High,3,Satisfied
717765183,47,46-60,Male,4,Uneducated,Married,NY,91750,no,no,no,cellular,White-collar,87244,High,3,Satisfied
717769008,46,46-60,Female,2,Graduate,Single,NY,91750,yes,yes,no,unknown,Blue-collar,28522,Low,1,Unsatisfied
717773433,45,36-45,Male,3,Post-Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,99505,High,2,Neutral
717774333,46,46-60,Male,4,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,95425,High,2,Neutral
717775608,50,46-60,Male,0,Post-Graduate,Married,TX,91750,yes,yes,no,cellular,Businessman,81104,High,3,Satisfied
717776808,39,36-45,Female,3,Graduate,Married,TX,91750,no,yes,no,telephone,Selfemployeed,20061,Low,3,Satisfied
717781608,30,26-35,Female,2,Unknown,Single,FL,91750,no,no,no,cellular,White-collar,151124,High,2,Neutral
717783483,46,46-60,Female,2,Uneducated,Single,NY,91750,no,yes,yes,unknown,Businessman,237308,High,1,Unsatisfied
717784983,46,46-60,Female,2,Graduate,Married,CA,91750,yes,no,no,cellular,Selfemployeed,14975,Low,1,Unsatisfied
717787533,31,26-35,Male,0,Graduate,Married,TX,91750,yes,no,no,unknown,Selfemployeed,10390,Low,1,Unsatisfied
717788958,58,46-60,Male,3,High School,Single,FL,91750,no,yes,no,cellular,Businessman,234462,High,3,Satisfied
717790233,38,36-45,Male,2,High School,Single,NY,91750,no,yes,no,cellular,Govt,75906,High,1,Unsatisfied
717793983,49,46-60,Female,3,Post-Graduate,Single,NY,91750,yes,yes,no,cellular,Govt,28658,Low,1,Unsatisfied
717797658,37,36-45,Male,1,Graduate,Married,NY,91750,no,no,yes,cellular,Selfemployeed,88074,High,3,Satisfied
717800358,39,36-45,Male,2,High School,Unknown,CA,91750,yes,no,no,cellular,Retirees,78409,High,3,Satisfied
717804783,46,46-60,Female,1,Uneducated,Single,CA,91750,no,no,no,cellular,Blue-collar,52187,Medium,1,Unsatisfied
717806133,56,46-60,Female,0,Graduate,Single,FL,91750,no,yes,no,cellular,Selfemployeed,12911,Low,3,Satisfied
717812133,45,36-45,Male,5,Graduate,Married,NJ,91750,yes,no,no,cellular,Businessman,47351,Medium,3,Satisfied
717813558,41,36-45,Female,2,Uneducated,Married,FL,91750,no,no,yes,unknown,Blue-collar,12084,Low,2,Neutral
717819633,55,46-60,Male,3,Uneducated,Single,NY,91750,no,no,yes,cellular,Govt,50961,Medium,3,Satisfied
717822108,48,46-60,Male,3,Unknown,Single,CA,91750,no,no,no,cellular,Govt,70960,High,3,Satisfied
717823383,31,26-35,Male,0,Graduate,Single,CA,91750,yes,yes,no,cellular,Selfemployeed,55830,Medium,2,Neutral
717825033,59,46-60,Male,0,Graduate,Single,NY,91750,yes,yes,no,cellular,Blue-collar,65983,Medium,3,Satisfied
717826308,44,36-45,Female,3,High School,Single,FL,91750,yes,no,no,unknown,Selfemployeed,49081,Medium,3,Satisfied
717828108,51,46-60,Female,2,Graduate,Married,TX,91750,no,yes,no,unknown,Blue-collar,11977,Low,2,Neutral
717830583,44,36-45,Male,3,Graduate,Married,FL,91750,no,no,no,cellular,Govt,50328,Medium,2,Neutral
717831783,45,36-45,Female,3,Post-Graduate,Married,CA,91750,no,no,no,unknown,Selfemployeed,12646,Low,2,Neutral
717835908,45,36-45,Female,5,Graduate,Married,NJ,91750,no,no,no,unknown,Blue-collar,31944,Medium,3,Satisfied
717836733,47,46-60,Female,4,Post-Graduate,Single,CA,91750,no,yes,no,cellular,Businessman,56110,Medium,2,Neutral
717837858,50,46-60,Female,4,High School,Married,CA,91750,no,yes,no,cellular,Blue-collar,33404,Medium,3,Satisfied
717840108,50,46-60,Female,2,Uneducated,Single,TX,91750,no,no,no,cellular,Blue-collar,15489,Low,1,Unsatisfied
717841683,56,46-60,Male,2,High School,Single,CA,91750,no,no,yes,cellular,White-collar,45182,Medium,2,Neutral
717843783,56,46-60,Female,4,Post-Graduate,Unknown,CA,91750,no,yes,no,unknown,Blue-collar,25883,Low,1,Unsatisfied
717846108,51,46-60,Female,4,Graduate,Single,CA,91750,no,no,no,cellular,Retirees,41189,Medium,1,Unsatisfied
717849708,46,46-60,Female,5,Graduate,Married,CA,91750,no,yes,no,cellular,Businessman,59275,Medium,3,Satisfied
717853233,44,36-45,Male,3,Graduate,Married,SC,91750,yes,yes,no,cellular,Blue-collar,77680,High,3,Satisfied
717855933,39,36-45,Female,1,High School,Single,NJ,91750,yes,no,no,cellular,Retirees,58740,Medium,3,Satisfied
717856983,50,46-60,Male,3,Graduate,Single,FL,91750,no,no,no,telephone,White-collar,66335,Medium,1,Unsatisfied
717859233,53,46-60,Male,1,Graduate,Married,CA,91750,yes,yes,yes,cellular,Govt,113763,High,3,Satisfied
717860358,51,46-60,Female,0,Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,7865,Low,1,Unsatisfied
717862308,45,36-45,Female,3,Graduate,Married,TX,91750,no,yes,yes,cellular,White-collar,43293,Medium,3,Satisfied
717865008,62,60+,Male,2,Graduate,Single,CA,91750,yes,yes,no,telephone,Blue-collar,61902,Medium,1,Unsatisfied
717866133,53,46-60,Female,2,Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,22898,Low,2,Neutral
717870108,48,46-60,Male,4,Unknown,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,80795,High,1,Unsatisfied
717874533,32,26-35,Female,2,Post-Graduate,Single,CA,91750,yes,no,no,cellular,Businessman,19390,Low,1,Unsatisfied
717877533,45,36-45,Male,3,Graduate,Single,NY,91750,yes,yes,no,cellular,Selfemployeed,41677,Medium,3,Satisfied
717878883,58,46-60,Male,4,Graduate,Married,NJ,91750,no,no,no,cellular,Blue-collar,63804,Medium,1,Unsatisfied
717885183,40,36-45,Female,3,Uneducated,Married,NY,91750,no,yes,yes,unknown,Selfemployeed,31787,Medium,3,Satisfied
717886008,55,46-60,Male,4,High School,Single,CA,91750,no,yes,no,cellular,White-collar,66919,Medium,2,Neutral
717888108,42,36-45,Female,1,Doctorate,Married,CA,91750,no,no,no,cellular,Businessman,39586,Medium,1,Unsatisfied
717890583,41,36-45,Male,3,Doctorate,Single,CA,91750,no,no,no,unknown,Govt,73595,High,2,Neutral
717891558,47,46-60,Female,4,Post-Graduate,Unknown,TX,91750,yes,yes,yes,unknown,Selfemployeed,5525,Low,3,Satisfied
717893358,44,36-45,Male,4,Unknown,Married,AK,99504,yes,yes,yes,cellular,Businessman,63150,Medium,1,Unsatisfied
717895833,49,46-60,Male,2,High School,Single,TX,91750,yes,yes,no,cellular,Businessman,109884,High,2,Neutral
717898758,42,36-45,Male,3,High School,Single,FL,91750,no,no,no,cellular,Businessman,100614,High,3,Satisfied
717903108,54,46-60,Male,1,High School,Single,TX,91750,no,no,no,cellular,Businessman,74255,High,3,Satisfied
717904383,47,46-60,Female,2,Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,14975,Low,1,Unsatisfied
717906783,48,46-60,Female,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,11636,Low,3,Satisfied
717908208,39,36-45,Male,3,Graduate,Unknown,CA,91750,no,no,no,cellular,White-collar,81827,High,1,Unsatisfied
717912483,47,46-60,Female,4,Graduate,Married,CA,91750,no,yes,no,cellular,Selfemployeed,12753,Low,3,Satisfied
717914808,49,46-60,Female,1,Graduate,Single,CA,91750,no,yes,no,cellular,Govt,48601,Medium,3,Satisfied
717915783,56,46-60,Female,1,Unknown,Married,TX,91750,no,no,yes,unknown,Govt,32814,Medium,2,Neutral
717916758,40,36-45,Female,4,Graduate,Single,NJ,91750,yes,yes,no,cellular,Blue-collar,12517,Low,3,Satisfied
717920583,62,60+,Male,0,Uneducated,Single,WA,91750,no,yes,no,telephone,Blue-collar,73603,High,3,Satisfied
717924933,48,46-60,Male,2,High School,Married,FL,91750,no,no,no,cellular,Businessman,87284,High,3,Satisfied
717926358,50,46-60,Male,3,Uneducated,Single,FL,91750,no,no,no,cellular,Blue-collar,113379,High,1,Unsatisfied
717928308,45,36-45,Female,3,High School,Married,CA,90036,yes,no,no,cellular,Businessman,223135,High,2,Neutral
717929133,41,36-45,Female,5,Graduate,Married,CA,91750,yes,yes,yes,cellular,Blue-collar,10513,Low,1,Unsatisfied
717930483,44,36-45,Female,3,Graduate,Single,TX,91750,no,yes,no,cellular,Selfemployeed,14975,Low,1,Unsatisfied
717940008,54,46-60,Female,3,Graduate,Married,NY,91750,yes,yes,no,cellular,Blue-collar,35614,Medium,1,Unsatisfied
717942033,41,36-45,Female,3,Doctorate,Single,TX,91750,yes,yes,no,cellular,Businessman,171346,High,3,Satisfied
717945108,39,36-45,Male,3,Graduate,Single,NJ,91750,no,yes,no,cellular,Businessman,92824,High,1,Unsatisfied
717947508,45,36-45,Male,5,Graduate,Single,NY,91750,no,yes,no,cellular,White-collar,97077,High,3,Satisfied
717949008,50,46-60,Female,5,Graduate,Married,TX,91750,yes,yes,no,cellular,Retirees,25906,Low,1,Unsatisfied
717949983,35,26-35,Female,1,Graduate,Married,CA,91750,yes,no,no,telephone,White-collar,38770,Medium,3,Satisfied
717953283,29,26-35,Male,0,Post-Graduate,Single,NJ,91750,no,no,no,cellular,Retirees,59616,Medium,2,Neutral
717954333,44,36-45,Male,2,Graduate,Single,NY,91750,yes,yes,yes,cellular,Retirees,92818,High,3,Satisfied
717956283,58,46-60,Female,4,High School,Single,TX,91750,no,no,no,cellular,Selfemployeed,11158,Low,2,Neutral
717958833,53,46-60,Female,3,Uneducated,Single,CA,91750,yes,no,no,cellular,Govt,17042,Low,3,Satisfied
717960033,43,36-45,Female,3,Unknown,Single,TX,91750,no,yes,no,cellular,Blue-collar,49859,Medium,1,Unsatisfied
717961458,52,46-60,Female,1,Graduate,Single,CA,91750,no,yes,yes,cellular,Retirees,36975,Medium,1,Unsatisfied
717965808,57,46-60,Male,0,Uneducated,Married,TX,91750,no,yes,no,cellular,Retirees,100546,High,1,Unsatisfied
717966933,51,46-60,Male,3,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,90442,High,3,Satisfied
717967833,35,26-35,Male,3,Graduate,Married,CA,91750,yes,no,no,unknown,Businessman,76924,High,3,Satisfied
717970158,41,36-45,Female,5,High School,Single,CA,91750,no,no,no,cellular,Selfemployeed,45778,Medium,3,Satisfied
717971208,47,46-60,Female,2,Graduate,Married,TX,91750,yes,yes,no,cellular,Retirees,39847,Medium,3,Satisfied
717972408,38,36-45,Female,3,Graduate,Single,TX,91750,yes,yes,no,cellular,Selfemployeed,42278,Medium,2,Neutral
717975333,45,36-45,Female,2,Uneducated,Single,TX,91750,no,yes,no,unknown,Selfemployeed,2565,Low,3,Satisfied
717978033,41,36-45,Female,4,Unknown,Married,NY,91750,no,yes,no,cellular,White-collar,32767,Medium,2,Neutral
717979008,42,36-45,Male,3,Graduate,Married,TX,91750,no,yes,no,unknown,Govt,80116,High,2,Neutral
717983058,54,46-60,Female,3,Unknown,Married,NJ,91750,no,yes,no,cellular,White-collar,34450,Medium,3,Satisfied
717985158,36,36-45,Male,3,Uneducated,Married,FL,91750,yes,no,no,cellular,Selfemployeed,55795,Medium,1,Unsatisfied
717986058,43,36-45,Female,4,Unknown,Married,TX,91750,yes,yes,yes,cellular,Govt,31737,Medium,3,Satisfied
717987258,40,36-45,Male,4,Doctorate,Married,NY,91750,no,yes,no,cellular,Retirees,65615,Medium,2,Neutral
717990183,49,46-60,Male,2,Unknown,Married,CA,91750,yes,no,no,cellular,Govt,93046,High,3,Satisfied
717991533,50,46-60,Male,1,Graduate,Single,CA,90025,yes,yes,no,unknown,Businessman,234359,High,2,Neutral
717992433,54,46-60,Female,2,Graduate,Married,NY,91750,yes,yes,no,unknown,Businessman,179749,High,2,Neutral
717994608,35,26-35,Female,0,Unknown,Married,NY,91750,no,no,no,unknown,Businessman,21735,Low,1,Unsatisfied
717995958,46,46-60,Male,3,Graduate,Married,FL,91750,yes,no,no,cellular,Blue-collar,60178,Medium,3,Satisfied
717998058,57,46-60,Male,2,Graduate,Single,CA,91750,no,no,no,cellular,White-collar,31136,Medium,1,Unsatisfied
717999183,46,46-60,Female,4,High School,Married,CA,91750,yes,yes,no,unknown,Govt,24677,Low,3,Satisfied
718000383,45,36-45,Male,4,Graduate,Single,FL,91750,yes,yes,no,cellular,White-collar,56087,Medium,3,Satisfied
718001508,59,46-60,Female,0,Unknown,Single,NY,91750,no,no,no,cellular,Retirees,59555,Medium,3,Satisfied
718002633,41,36-45,Male,4,Post-Graduate,Married,NY,91750,no,no,no,cellular,Selfemployeed,40086,Medium,1,Unsatisfied
718005108,41,36-45,Female,3,Uneducated,Married,CA,91750,no,no,no,cellular,Selfemployeed,40495,Medium,3,Satisfied
718006608,47,46-60,Male,2,Unknown,Single,NJ,91750,no,no,no,cellular,White-collar,117870,High,3,Satisfied
718009158,32,26-35,Male,0,Graduate,Married,NJ,91750,no,no,no,unknown,Retirees,41890,Medium,3,Satisfied
718010133,61,60+,Female,1,Graduate,Unknown,TX,91750,no,yes,no,cellular,Businessman,40734,Medium,1,Unsatisfied
718011783,48,46-60,Female,3,Graduate,Single,NY,91750,no,no,no,telephone,Selfemployeed,14975,Low,1,Unsatisfied
718016808,26,26-35,Male,0,Graduate,Single,NJ,91750,no,yes,no,cellular,Selfemployeed,14975,Low,3,Satisfied
718020408,52,46-60,Male,2,High School,Single,NY,91750,yes,no,no,cellular,Selfemployeed,60117,Medium,3,Satisfied
718021608,41,36-45,Male,2,Graduate,Single,TX,91750,yes,no,no,telephone,Businessman,73102,High,2,Neutral
718023708,45,36-45,Male,3,Uneducated,Single,TX,91750,no,yes,yes,unknown,Businessman,177518,High,3,Satisfied
718024908,55,46-60,Male,3,Graduate,Married,CA,91750,no,yes,no,cellular,White-collar,101440,High,3,Satisfied
718025808,46,46-60,Female,1,Uneducated,Unknown,VA,91750,yes,no,no,cellular,Govt,40449,Medium,3,Satisfied
718026858,41,36-45,Male,4,Unknown,Married,NY,91750,no,no,yes,cellular,Businessman,76644,High,1,Unsatisfied
718030083,45,36-45,Female,4,High School,Single,NY,91750,no,no,yes,cellular,Blue-collar,13842,Low,1,Unsatisfied
718031508,42,36-45,Male,4,High School,Single,NY,91750,no,no,no,cellular,Selfemployeed,95028,High,1,Unsatisfied
718032483,45,36-45,Male,4,Graduate,Married,FL,91750,no,yes,no,telephone,White-collar,74229,High,3,Satisfied
718034058,50,46-60,Female,3,Graduate,Married,TX,91750,yes,no,yes,cellular,Blue-collar,55254,Medium,1,Unsatisfied
718037433,58,46-60,Female,2,Uneducated,Married,NY,91750,no,no,no,cellular,Retirees,17818,Low,3,Satisfied
718038483,45,36-45,Female,5,High School,Married,NY,91750,yes,yes,no,cellular,Selfemployeed,37527,Medium,3,Satisfied
718039683,50,46-60,Female,3,Graduate,Married,CA,91750,no,no,no,unknown,Selfemployeed,14975,Low,3,Satisfied
718041033,53,46-60,Male,4,Graduate,Married,NY,91750,no,no,no,cellular,Businessman,98581,High,3,Satisfied
718042383,45,36-45,Female,4,Graduate,Married,CA,90026,no,no,no,cellular,Businessman,200481,High,3,Satisfied
718043583,34,26-35,Female,1,Uneducated,Married,FL,91750,yes,yes,no,cellular,Businessman,201062,High,3,Satisfied
718045008,43,36-45,Male,1,Graduate,Single,NY,91750,no,no,no,cellular,Selfemployeed,101203,High,3,Satisfied
718046433,38,36-45,Male,2,Graduate,Married,NJ,91750,yes,no,no,cellular,White-collar,102862,High,1,Unsatisfied
718048608,57,46-60,Male,1,Doctorate,Married,NY,91750,no,yes,no,cellular,Blue-collar,93905,High,2,Neutral
718050033,59,46-60,Female,1,Graduate,Unknown,NY,91750,yes,no,no,cellular,Businessman,20414,Low,3,Satisfied
718054833,39,36-45,Female,2,Post-Graduate,Unknown,NY,91750,no,yes,no,cellular,Blue-collar,33536,Medium,2,Neutral
